walletAddress,amount
0x707988Ea7270B66ca77F14E33ae0F88c59a9Be02,117071341616699470478
0x9fB59A5Eee33709B8EbaE026600c8133dDEe3Ecd,116925668706644714234
0x113DB1769F60415d7CCCB99C1a18ae40b9f04e6f,115475676749382614616
0x037EEE8Fb6C477D6D6fFc016ca01964Efe477680,112872033880396699601
0x0C41B769bDC9078BA2DA2dAC1b7AfD2017ED3dE9,107050971803709671804
0x288FE91E58BA48984F820b5D0418d942b3ADBC5C,106907092123913102455
0x9b560604691B60fB6dD7C4D3E585d588cA95dbF7,104648839269695741905
0x3e00aEe52066ee270f8BadF0B5bb41993f057321,103608464817623769250
0xcc2feD46B8a5989084F023C35e4276273e9915B7,102486470353492521213
0x537b6F941ce307aB8c99a3340Ce137197bE5225F,102260985710155637207
0x1cBb4FcD76B7A70F663b02de79fEd31600341111,100317577792900991085
0x27748B846e624C54953037c069978E2d282F3878,98850152932563034369
0xdC6e90818A0aEE52baA97f1518B835cacB87FDc6,97961362432011455326
0x2c81a1aC938C6AA78551C226728Bcd10C7092ccD,97932482170018730017
0x0714E3963f288205B0a30DACd1C92cEBF6dfFf28,95776144421437393817
0x063560D831876C9BCebdB1Ac48D81815e45A0Ab9,94851636185804352408
0x27510c76CFc9bbD101d217f59D73C3b21C140F2A,94717289842336555239
0xAC4bC0939aFF9C5ab360d3C88E239C672D50002C,94364626508617959644
0xCa6868F11a099295Fe7F3BDD705d2d7a1c2214B7,93726551353344589756
0x5A02e6F4E9c9Fc27A2A24a3FB78a6CAcba4a7D99,93611811438546467912
